<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFLT,D,20150325,000000,34.2100000,34.5000000,33.5100000,33.6000000,3652400
AFLT,D,20150326,000000,33.9000000,34.2900000,32.1200000,32.5000000,6245600
AFLT,D,20150327,000000,32.7000000,32.9200000,32.4000000,32.7000000,2990200
AFLT,D,20150330,000000,32.8400000,34.1500000,32.7200000,34.0400000,6780900
AFLT,D,20150331,000000,34.1100000,34.6200000,33.3000000,34.0000000,4602200
AFLT,D,20150401,000000,33.8500000,36.1500000,33.6200000,36.1400000,7536800
AFLT,D,20150402,000000,36.2000000,36.8800000,35.7500000,35.7600000,5704200
AFLT,D,20150403,000000,35.9500000,36.5900000,35.4200000,35.7600000,2797500
AFLT,D,20150406,000000,35.8000000,36.5000000,35.4200000,36.5000000,2694500
AFLT,D,20150407,000000,36.5300000,36.7300000,36.1100000,36.6000000,3703300
AFLT,D,20150408,000000,36.4200000,36.5000000,35.7500000,35.7500000,3631400
AFLT,D,20150409,000000,35.8000000,36.1500000,34.9000000,35.1000000,6483900
AFLT,D,20150410,000000,35.3400000,38.0000000,34.5500000,38.0000000,18758400
AFLT,D,20150413,000000,37.9500000,39.0000000,37.1300000,37.1300000,11901100
AFLT,D,20150414,000000,37.2800000,38.0900000,36.9000000,37.7000000,6107500
AFLT,D,20150415,000000,37.7100000,38.9700000,37.7000000,38.5000000,8118800
AFLT,D,20150416,000000,38.8700000,39.4500000,38.5000000,39.1600000,8322900
AFLT,D,20150417,000000,39.3800000,39.4000000,37.6900000,38.2800000,5583900
AFLT,D,20150420,000000,38.2600000,38.4500000,37.5100000,37.7500000,3207400
AFLT,D,20150421,000000,37.8500000,38.0000000,37.3200000,37.7200000,3389500
AFLT,D,20150422,000000,37.6800000,39.3000000,37.5600000,38.9900000,7552900
AFLT,D,20150423,000000,39.1600000,39.2400000,37.9600000,38.6500000,6447500
AFLT,D,20150424,000000,38.6500000,39.4000000,38.0700000,39.2000000,5601800
AFLT,D,20150427,000000,39.3000000,39.8500000,39.2200000,39.3300000,2898000
AFLT,D,20150428,000000,39.2300000,39.5000000,38.5900000,39.0000000,2124700
AFLT,D,20150429,000000,39.0900000,39.7000000,38.9200000,39.5000000,3594800
AFLT,D,20150430,000000,39.4500000,39.5900000,37.6700000,38.1500000,5941300
AFLT,D,20150505,000000,38.3800000,40.7900000,38.3100000,40.2000000,11120500
AFLT,D,20150506,000000,40.2000000,40.5800000,39.8100000,40.4100000,4412300
AFLT,D,20150507,000000,40.2700000,40.5300000,39.9100000,40.0200000,2986600
AFLT,D,20150508,000000,39.9000000,41.1500000,39.1300000,40.7000000,5189100
AFLT,D,20150512,000000,41.0000000,41.3600000,40.3600000,40.5000000,4663000
AFLT,D,20150513,000000,40.7800000,42.1000000,40.6400000,41.4900000,12263400
AFLT,D,20150514,000000,41.4500000,41.6000000,40.5000000,41.0900000,5718200
AFLT,D,20150515,000000,41.1600000,41.5000000,40.4500000,40.6100000,1944200
AFLT,D,20150518,000000,40.7300000,41.0800000,40.1400000,40.5200000,2218200
AFLT,D,20150519,000000,40.3100000,40.5000000,39.3400000,39.9000000,3060900
AFLT,D,20150520,000000,40.5200000,40.6300000,38.5300000,38.8500000,3829900
AFLT,D,20150521,000000,39.0000000,39.5100000,38.6900000,39.2800000,2480600
AFLT,D,20150522,000000,39.3800000,41.2900000,39.3000000,41.2000000,4058000
AFLT,D,20150525,000000,41.1000000,41.7400000,40.7100000,41.1000000,2530300
AFLT,D,20150526,000000,41.1400000,41.3500000,39.9300000,40.2300000,2071700
AFLT,D,20150527,000000,40.2800000,40.9700000,39.9300000,40.4000000,2940300
AFLT,D,20150528,000000,40.3000000,40.9200000,40.3000000,40.7500000,1773700
AFLT,D,20150529,000000,40.7800000,41.2400000,40.3500000,41.1000000,2296900
AFLT,D,20150601,000000,40.8900000,41.2300000,40.5000000,40.5300000,767600
AFLT,D,20150602,000000,40.4200000,40.5800000,39.5800000,40.0000000,2270100
AFLT,D,20150603,000000,40.0100000,40.3500000,39.3000000,39.3000000,2818900
AFLT,D,20150604,000000,39.3000000,40.1500000,39.0100000,40.0700000,3559500
AFLT,D,20150605,000000,40.0300000,40.1400000,39.5700000,39.8000000,1143600
AFLT,D,20150608,000000,39.8500000,40.4800000,39.4900000,40.0000000,2228200
AFLT,D,20150609,000000,40.0000000,41.1700000,40.0000000,40.8000000,2461900
AFLT,D,20150610,000000,41.0300000,41.3900000,40.5100000,41.1000000,2116800
AFLT,D,20150611,000000,41.1000000,41.1900000,39.7100000,39.7800000,2849200
AFLT,D,20150615,000000,39.9300000,39.9900000,39.0300000,39.4500000,2686000
AFLT,D,20150616,000000,39.4500000,40.1300000,39.3500000,39.7000000,1750200
AFLT,D,20150617,000000,39.7000000,39.9100000,39.1900000,39.2700000,1482700
AFLT,D,20150618,000000,38.9900000,39.3900000,38.7500000,38.9700000,1396000
AFLT,D,20150619,000000,38.9600000,39.1900000,37.9000000,37.9000000,3202500
AFLT,D,20150622,000000,38.3700000,38.7800000,38.1600000,38.7800000,1976600
AFLT,D,20150623,000000,38.9400000,39.0400000,38.6800000,39.0400000,1542400
AFLT,D,20150624,000000,39.0300000,39.1900000,38.6000000,38.7200000,1102800
AFLT,D,20150625,000000,38.9200000,38.9200000,38.0700000,38.3000000,1052100
AFLT,D,20150626,000000,38.2600000,39.1600000,38.0500000,39.1600000,1139700
AFLT,D,20150629,000000,38.3500000,38.5500000,37.9300000,38.0000000,1065000
AFLT,D,20150630,000000,38.2200000,38.2900000,37.8100000,38.2400000,1003900
AFLT,D,20150701,000000,38.1400000,38.3400000,37.2500000,37.3000000,3180100
AFLT,D,20150702,000000,37.3900000,37.4700000,36.8200000,37.0000000,1768300
AFLT,D,20150703,000000,37.0600000,37.3000000,36.7000000,37.0500000,1418600
AFLT,D,20150706,000000,36.6100000,36.9800000,36.3500000,36.6700000,1388900
AFLT,D,20150707,000000,36.7000000,36.9800000,36.5000000,36.7500000,1732500
AFLT,D,20150708,000000,36.6100000,38.4500000,36.0100000,38.0000000,3761100
AFLT,D,20150709,000000,37.9500000,38.6800000,37.6000000,38.0500000,2577700
AFLT,D,20150710,000000,38.1600000,38.4500000,37.8000000,38.0700000,2051000
AFLT,D,20150713,000000,38.1000000,38.3900000,38.0200000,38.1000000,1317500
AFLT,D,20150714,000000,38.1000000,39.1400000,38.0200000,38.9400000,3221500
AFLT,D,20150715,000000,38.9400000,39.3400000,38.6500000,38.9600000,1384700
AFLT,D,20150716,000000,39.1400000,39.8600000,39.0100000,39.5500000,1529500
AFLT,D,20150717,000000,39.7500000,39.9200000,39.4700000,39.5500000,1168000
AFLT,D,20150720,000000,39.4500000,39.5000000,38.5200000,38.8200000,1743800
AFLT,D,20150721,000000,38.6400000,39.3000000,38.5600000,39.1000000,1393900
AFLT,D,20150722,000000,39.1800000,39.1900000,38.8000000,39.0000000,1341400
AFLT,D,20150723,000000,39.0200000,39.3600000,39.0200000,39.3300000,1315500
AFLT,D,20150724,000000,39.3200000,39.3300000,38.8500000,39.1300000,2299700
AFLT,D,20150727,000000,39.1300000,39.2200000,38.3000000,38.6000000,1359000
AFLT,D,20150728,000000,38.6000000,39.0000000,38.0900000,38.1200000,1622300
AFLT,D,20150729,000000,38.1400000,39.1900000,37.8500000,38.9700000,2586900
AFLT,D,20150730,000000,39.0800000,39.5600000,38.6100000,39.2200000,3580200
AFLT,D,20150731,000000,39.0000000,39.4800000,39.0000000,39.3500000,1788800
AFLT,D,20150803,000000,39.0600000,39.9800000,38.7500000,39.3000000,2667400
AFLT,D,20150804,000000,39.3100000,39.4500000,39.0500000,39.3000000,1328600
AFLT,D,20150805,000000,39.2700000,40.5000000,38.8800000,40.5000000,4232300
AFLT,D,20150806,000000,40.4000000,41.0500000,39.9000000,39.9000000,2971800
AFLT,D,20150807,000000,40.0600000,40.8600000,40.0100000,40.5200000,1385500
AFLT,D,20150810,000000,40.3800000,40.6500000,40.1200000,40.2300000,1351000
AFLT,D,20150811,000000,40.2300000,40.7800000,40.0000000,40.1900000,929100
AFLT,D,20150812,000000,40.1900000,40.2400000,39.7600000,40.1800000,649700
AFLT,D,20150813,000000,40.2500000,40.5100000,39.9600000,40.1000000,764600
AFLT,D,20150814,000000,40.0800000,40.1800000,39.8700000,39.8700000,997500
AFLT,D,20150817,000000,40.0000000,40.1000000,39.7100000,39.8000000,650400
AFLT,D,20150818,000000,39.7100000,40.0000000,39.5500000,39.9500000,599300
AFLT,D,20150819,000000,40.0000000,40.1000000,39.7300000,39.9000000,571600
AFLT,D,20150820,000000,39.9000000,39.9800000,39.3000000,39.8000000,1171900
AFLT,D,20150821,000000,39.7900000,39.7900000,38.5700000,39.0000000,1646100
AFLT,D,20150824,000000,38.0000000,38.8500000,37.3600000,37.7300000,2708100
AFLT,D,20150825,000000,37.7200000,39.2000000,37.7200000,38.7400000,1857500
AFLT,D,20150826,000000,38.9100000,39.1400000,38.3000000,38.9500000,610400
AFLT,D,20150827,000000,39.1100000,39.3600000,38.5800000,38.8000000,1191400
AFLT,D,20150828,000000,39.0000000,39.1600000,38.3600000,39.0400000,1965200
AFLT,D,20150831,000000,38.9600000,40.4500000,38.6000000,40.0000000,3325400
AFLT,D,20150901,000000,40.1500000,40.3500000,37.5100000,37.7000000,14743600
AFLT,D,20150902,000000,37.8600000,38.4000000,35.3800000,36.2700000,24164400
AFLT,D,20150903,000000,36.2000000,36.7000000,35.2500000,35.7000000,11645100
AFLT,D,20150904,000000,35.6900000,35.9000000,34.7000000,34.8500000,13926000
AFLT,D,20150907,000000,35.0000000,35.3500000,33.7500000,34.1000000,12804300
AFLT,D,20150908,000000,33.9700000,34.2300000,32.8700000,33.5100000,16679900
AFLT,D,20150909,000000,33.8000000,35.0400000,33.5900000,34.9700000,18684400
AFLT,D,20150910,000000,34.9000000,35.8800000,34.6500000,35.6600000,11192000
AFLT,D,20150911,000000,35.5900000,35.8300000,35.4000000,35.5500000,3355000
AFLT,D,20150914,000000,35.5800000,36.2500000,35.5000000,36.2500000,6293700
AFLT,D,20150915,000000,36.2500000,36.3000000,35.8200000,36.2000000,3351600
AFLT,D,20150916,000000,36.3000000,36.6800000,35.9700000,36.1500000,4807500
AFLT,D,20150917,000000,36.2100000,36.2200000,35.5300000,35.8300000,5844600
AFLT,D,20150918,000000,35.9000000,36.5300000,35.1400000,36.5300000,4145100
AFLT,D,20150921,000000,35.9000000,36.2800000,35.3800000,35.9500000,2422700
AFLT,D,20150922,000000,35.9100000,35.9300000,35.2000000,35.5100000,1802400
AFLT,D,20150923,000000,35.6000000,35.7900000,35.2000000,35.3100000,1335600
AFLT,D,20150924,000000,35.4700000,35.6300000,34.4100000,34.6700000,3016100
AFLT,D,20150925,000000,34.8100000,35.7000000,34.7900000,35.3300000,2619400
AFLT,D,20150928,000000,35.1100000,35.2600000,34.5300000,34.5300000,1610200
AFLT,D,20150929,000000,34.5300000,34.7300000,33.8500000,34.6000000,3017400
AFLT,D,20150930,000000,34.4500000,36.1000000,34.4500000,35.2300000,5084400
AFLT,D,20151001,000000,35.5000000,36.2500000,35.1700000,36.1000000,14819000
AFLT,D,20151002,000000,37.5000000,39.4000000,37.0400000,38.8000000,37085900
AFLT,D,20151005,000000,38.9600000,39.7500000,38.0300000,38.9200000,8979900
AFLT,D,20151006,000000,39.1500000,39.7800000,38.5500000,39.4300000,5739400
AFLT,D,20151007,000000,39.4100000,40.8600000,39.1000000,40.8000000,13238200
AFLT,D,20151008,000000,40.7900000,41.7500000,40.5600000,41.6000000,6552600
AFLT,D,20151009,000000,41.5900000,44.1500000,41.1900000,43.3100000,12632500
AFLT,D,20151012,000000,43.5000000,44.7100000,42.5400000,44.4200000,13811200
AFLT,D,20151013,000000,44.4000000,45.1800000,43.6700000,44.9000000,12818800
AFLT,D,20151014,000000,44.7800000,48.3800000,44.3000000,47.3900000,23219200
AFLT,D,20151015,000000,47.5500000,49.6000000,47.5000000,49.0000000,14370300
AFLT,D,20151016,000000,49.5000000,50.1900000,48.1300000,48.9000000,15554800
AFLT,D,20151019,000000,48.8900000,49.0000000,46.7600000,48.1100000,8893800
AFLT,D,20151020,000000,48.3100000,50.0000000,47.8200000,49.3100000,12433300
AFLT,D,20151021,000000,47.5000000,47.8700000,45.5600000,47.8000000,17369600
AFLT,D,20151022,000000,47.9900000,49.5000000,47.9900000,49.2300000,8595500
AFLT,D,20151023,000000,49.6700000,49.8300000,47.7100000,48.2600000,5156500
AFLT,D,20151026,000000,48.5800000,49.1500000,47.2500000,48.0700000,4773200
AFLT,D,20151027,000000,48.2700000,48.7000000,46.1500000,47.2300000,8734200
AFLT,D,20151028,000000,46.9000000,47.7000000,46.2500000,47.5200000,3206100
AFLT,D,20151029,000000,47.4900000,47.4900000,46.4600000,47.4400000,2913000
AFLT,D,20151030,000000,47.0900000,49.1700000,46.5200000,49.0000000,3686100
AFLT,D,20151102,000000,48.9200000,49.8000000,48.0100000,49.3000000,3509400
AFLT,D,20151103,000000,49.8900000,53.5000000,49.7500000,52.5200000,20822300
AFLT,D,20151105,000000,52.6100000,53.3500000,51.2500000,51.9600000,5266800
AFLT,D,20151106,000000,51.5000000,52.7300000,50.5500000,51.9400000,3918200
AFLT,D,20151109,000000,51.8000000,52.9000000,51.7600000,52.4100000,2743500
AFLT,D,20151110,000000,52.2800000,52.6300000,51.6600000,51.8400000,2475400
AFLT,D,20151111,000000,51.8400000,54.3900000,51.2500000,53.5300000,12179500
AFLT,D,20151112,000000,53.6500000,54.0900000,52.6000000,53.4700000,3376500
AFLT,D,20151113,000000,53.3800000,54.1400000,52.8100000,53.3900000,2896800
AFLT,D,20151116,000000,52.8000000,53.6400000,51.1700000,52.3000000,5604000
AFLT,D,20151117,000000,52.7400000,55.4000000,52.2000000,54.9000000,7591700
AFLT,D,20151118,000000,55.0000000,57.5700000,54.6000000,57.0900000,8526300
AFLT,D,20151119,000000,57.4900000,58.5000000,56.0000000,56.4500000,7331800
AFLT,D,20151120,000000,56.1900000,57.8600000,55.3500000,57.8600000,5756400
AFLT,D,20151123,000000,57.7700000,58.6600000,57.1200000,57.5200000,4631000
AFLT,D,20151124,000000,57.8800000,58.7700000,52.5000000,55.7700000,8759600
AFLT,D,20151125,000000,55.4900000,57.3000000,55.1400000,56.6700000,4019200
AFLT,D,20151126,000000,56.7000000,57.4200000,54.4500000,55.1200000,3401500
AFLT,D,20151127,000000,54.9000000,55.9000000,54.0600000,55.4200000,2585900
AFLT,D,20151130,000000,55.2500000,58.9100000,55.2500000,58.9100000,9325500
AFLT,D,20151201,000000,58.7900000,61.8500000,58.0500000,61.0000000,16013300
AFLT,D,20151202,000000,61.0000000,61.6500000,56.7100000,57.6000000,14277200
AFLT,D,20151203,000000,57.4000000,57.8500000,56.0000000,56.5100000,6775300
AFLT,D,20151204,000000,56.7000000,57.9300000,56.1000000,57.3300000,5199900
AFLT,D,20151207,000000,57.0600000,59.1000000,56.6300000,59.0000000,5625200
AFLT,D,20151208,000000,58.7000000,59.5900000,56.8200000,56.9100000,4653900
AFLT,D,20151209,000000,57.0300000,59.3000000,57.0200000,58.4000000,4662300
AFLT,D,20151210,000000,58.1300000,59.8600000,57.8900000,59.8400000,4059500
AFLT,D,20151211,000000,59.7100000,60.7400000,57.3000000,58.5000000,8261500
AFLT,D,20151214,000000,58.1500000,58.4000000,57.1100000,58.0000000,2834300
AFLT,D,20151215,000000,58.0800000,59.1400000,47.7700000,57.2000000,6646900
AFLT,D,20151216,000000,57.1900000,57.9700000,56.1500000,56.4500000,2411600
AFLT,D,20151217,000000,56.4700000,57.9300000,56.1300000,57.1500000,4060600
AFLT,D,20151218,000000,56.8300000,57.6900000,56.1500000,56.5100000,2460300
AFLT,D,20151221,000000,56.9500000,57.5800000,56.6300000,56.9000000,2318400
AFLT,D,20151222,000000,57.4500000,57.5000000,56.4000000,57.5000000,1943900
AFLT,D,20151223,000000,57.6500000,58.4300000,57.0000000,57.0100000,2205900
AFLT,D,20151224,000000,57.2900000,57.4700000,56.5200000,56.8000000,651800
AFLT,D,20151225,000000,56.7900000,57.2100000,56.3100000,56.7400000,630200
AFLT,D,20151228,000000,56.6000000,56.8700000,55.2500000,56.2900000,1530900
AFLT,D,20151229,000000,56.1500000,56.4200000,55.5500000,56.1100000,734300
AFLT,D,20151230,000000,55.9700000,56.3700000,55.8500000,56.1000000,1041100
AFLT,D,20160104,000000,55.7600000,56.4100000,55.4700000,56.2000000,932700
AFLT,D,20160105,000000,56.0800000,56.3200000,54.4500000,54.4500000,3144600
AFLT,D,20160106,000000,54.5100000,54.5700000,53.2400000,54.0500000,3014100
AFLT,D,20160111,000000,53.4000000,53.4100000,51.5200000,52.0600000,2736300
AFLT,D,20160112,000000,51.8900000,53.3000000,51.0000000,53.2500000,2956800
AFLT,D,20160113,000000,53.1300000,55.3200000,53.1300000,55.0000000,4486500
AFLT,D,20160114,000000,54.8400000,54.8700000,52.8200000,53.6000000,3080000
AFLT,D,20160115,000000,53.1100000,54.7500000,51.0000000,51.9800000,3862100
AFLT,D,20160118,000000,51.5500000,52.2800000,50.2000000,50.4000000,3532700
AFLT,D,20160119,000000,51.0000000,53.1000000,50.9400000,52.0600000,4050500
AFLT,D,20160120,000000,51.8500000,52.3200000,50.7300000,52.0000000,2136500
AFLT,D,20160121,000000,52.0300000,53.0000000,50.7900000,50.9900000,4066300
AFLT,D,20160122,000000,52.3000000,52.8700000,51.2100000,52.0300000,4784300
AFLT,D,20160125,000000,52.6000000,52.6700000,50.8000000,51.1000000,4226300
AFLT,D,20160126,000000,50.9000000,51.4800000,50.5400000,51.2800000,2004200
AFLT,D,20160127,000000,51.4900000,51.6000000,50.6000000,50.9900000,3619700
AFLT,D,20160128,000000,51.0400000,51.4300000,50.0800000,50.8900000,6578200
AFLT,D,20160129,000000,51.0100000,51.1700000,50.2700000,50.5000000,2661900
AFLT,D,20160201,000000,50.9000000,55.2400000,50.7200000,54.7700000,20485700
AFLT,D,20160202,000000,54.5000000,55.8900000,53.1500000,54.1000000,7918700
AFLT,D,20160203,000000,53.8800000,55.2500000,53.2900000,53.8400000,3785600
AFLT,D,20160204,000000,54.1900000,55.0500000,53.8500000,54.8900000,3848100
AFLT,D,20160205,000000,54.6100000,57.3000000,54.5300000,57.3000000,6566900
AFLT,D,20160208,000000,57.3000000,58.6500000,56.0000000,57.3500000,5875200
AFLT,D,20160209,000000,57.5000000,57.9300000,55.2000000,56.6600000,5769200
AFLT,D,20160210,000000,56.4600000,56.8000000,55.0200000,55.8000000,3213900
AFLT,D,20160211,000000,55.5600000,56.0000000,52.8200000,53.6400000,5644600
AFLT,D,20160212,000000,53.9000000,54.8200000,53.7500000,54.4100000,4188800
AFLT,D,20160215,000000,54.8500000,55.6400000,53.8400000,53.8800000,2984000
AFLT,D,20160216,000000,54.0600000,54.9600000,53.8500000,54.1300000,2394600
AFLT,D,20160217,000000,54.4000000,54.8900000,53.5900000,53.5900000,2450200
AFLT,D,20160218,000000,54.0000000,54.8000000,53.7000000,54.1500000,2543500
AFLT,D,20160219,000000,54.1500000,54.2700000,53.0400000,53.3200000,2288800
AFLT,D,20160220,000000,53.4000000,53.5000000,53.2300000,53.4000000,404800
AFLT,D,20160222,000000,53.7700000,54.8000000,53.4000000,54.8000000,2510300
AFLT,D,20160224,000000,54.1000000,54.4000000,53.5100000,53.7000000,1718100
AFLT,D,20160225,000000,53.8900000,54.3900000,53.1000000,54.0500000,2491800
AFLT,D,20160226,000000,54.3300000,55.8000000,54.0900000,55.3500000,5167800
AFLT,D,20160229,000000,55.3500000,57.6900000,54.8100000,57.1000000,7214100
AFLT,D,20160301,000000,57.2000000,61.3700000,57.1000000,61.1900000,17402200
AFLT,D,20160302,000000,61.5300000,62.9900000,60.7000000,61.1000000,11994900
AFLT,D,20160303,000000,61.2400000,62.1700000,60.6100000,61.6100000,5609500
AFLT,D,20160304,000000,61.7600000,65.6000000,61.7200000,65.4900000,10770300
AFLT,D,20160307,000000,65.7500000,68.4600000,65.0900000,65.9400000,10332800
AFLT,D,20160309,000000,65.8700000,66.9600000,62.4500000,62.4500000,13294200
AFLT,D,20160310,000000,62.6000000,64.6200000,62.6000000,63.7700000,10645900
AFLT,D,20160311,000000,64.2500000,66.2100000,63.7000000,64.7700000,9106700
AFLT,D,20160314,000000,65.0000000,65.6100000,63.0100000,65.5500000,5168700
AFLT,D,20160315,000000,65.4800000,67.5000000,65.4800000,66.3000000,8512500
AFLT,D,20160316,000000,66.9200000,69.9800000,66.4000000,69.9800000,11406200
AFLT,D,20160317,000000,70.2000000,72.0000000,69.3300000,70.1900000,7429700
AFLT,D,20160318,000000,70.8800000,71.4900000,69.4000000,70.5100000,5919000
AFLT,D,20160321,000000,70.7100000,74.1700000,70.1200000,73.5300000,10987700
AFLT,D,20160322,000000,74.0800000,74.8500000,72.0800000,72.2900000,7926200
AFLT,D,20160323,000000,73.1300000,73.9500000,72.7000000,72.9400000,4273800
AFLT,D,20160324,000000,72.9000000,73.7600000,71.5400000,73.7600000,4226900
AFLT,D,20160325,000000,73.9600000,74.8000000,72.7500000,73.2100000,2133600
AFLT,D,20160328,000000,73.5900000,73.7900000,72.2500000,72.6000000,1549000
AFLT,D,20160329,000000,72.7500000,74.1400000,72.0100000,73.6900000,4470900
AFLT,D,20160330,000000,74.0600000,74.2700000,73.0500000,74.1000000,2597600
AFLT,D,20160331,000000,74.1000000,74.5000000,73.3100000,74.4800000,3745600
AFLT,D,20160401,000000,74.2500000,76.3200000,73.7200000,74.5500000,5759100
AFLT,D,20160404,000000,74.8600000,75.5900000,74.4700000,74.6500000,2515300
AFLT,D,20160405,000000,74.6500000,75.4700000,73.1100000,75.4000000,4655200
AFLT,D,20160406,000000,75.3000000,79.9900000,75.2700000,79.1400000,10092100
AFLT,D,20160407,000000,78.8500000,79.9100000,76.8900000,78.0000000,4614000
AFLT,D,20160408,000000,78.0000000,80.0000000,77.5500000,79.0000000,6261900
AFLT,D,20160411,000000,79.3900000,82.4400000,79.0100000,82.2000000,6316400
AFLT,D,20160412,000000,82.2200000,83.7100000,77.6900000,79.3200000,11653900
AFLT,D,20160413,000000,79.5500000,80.2600000,77.8300000,78.5500000,3913500
AFLT,D,20160414,000000,78.3100000,79.1900000,77.0100000,78.6300000,3640100
AFLT,D,20160415,000000,77.9400000,79.5000000,77.6100000,78.0000000,2906800
AFLT,D,20160418,000000,77.0900000,77.9200000,76.2100000,76.6800000,3372900
AFLT,D,20160419,000000,77.1900000,80.4800000,77.1000000,77.6200000,4742500
AFLT,D,20160420,000000,77.9100000,78.6400000,76.7000000,77.2600000,6023300
AFLT,D,20160421,000000,78.0000000,78.6900000,74.2000000,74.8000000,4821300
AFLT,D,20160422,000000,75.1500000,78.2800000,75.0500000,78.2100000,6804800
AFLT,D,20160425,000000,78.2100000,78.5900000,76.1100000,76.2800000,3315300
AFLT,D,20160426,000000,76.2500000,76.5900000,75.1600000,75.1600000,5632700
AFLT,D,20160427,000000,75.3000000,76.5300000,74.8000000,75.0000000,4171400
AFLT,D,20160428,000000,75.3000000,76.1900000,74.9600000,76.0400000,2436700
AFLT,D,20160429,000000,76.2800000,77.4800000,75.9400000,77.4800000,3883400
AFLT,D,20160504,000000,77.0500000,77.8700000,76.1000000,76.8900000,4444800
AFLT,D,20160505,000000,77.6000000,78.5000000,77.2500000,78.4000000,2784200
AFLT,D,20160506,000000,78.3400000,79.3700000,77.5500000,78.5000000,2881700
AFLT,D,20160510,000000,78.1100000,80.6800000,78.1100000,79.8700000,5603500
AFLT,D,20160511,000000,79.4700000,80.7500000,78.7800000,78.9000000,4192500
AFLT,D,20160512,000000,79.0100000,81.3800000,78.7700000,81.0000000,3310100
AFLT,D,20160513,000000,80.6000000,81.3400000,80.0200000,80.5100000,3769000
AFLT,D,20160516,000000,80.6300000,82.0500000,80.5200000,81.8000000,2253200
AFLT,D,20160517,000000,82.0200000,82.4100000,79.8000000,80.5600000,3225000
AFLT,D,20160518,000000,80.3100000,80.7800000,78.0000000,78.6900000,4863500
AFLT,D,20160519,000000,78.0600000,79.6700000,77.3200000,78.1000000,3223900
AFLT,D,20160520,000000,78.0500000,79.5000000,77.6900000,78.8000000,2876900
AFLT,D,20160523,000000,78.5000000,81.7200000,78.3800000,81.1800000,3068300
AFLT,D,20160524,000000,80.8800000,81.7000000,80.3500000,81.5000000,3406900
AFLT,D,20160525,000000,81.1000000,82.2400000,80.5000000,80.6000000,2141900
AFLT,D,20160526,000000,80.7400000,82.9400000,80.7100000,82.6800000,3767600
AFLT,D,20160527,000000,82.1400000,83.0000000,80.6400000,81.0000000,3994200
AFLT,D,20160530,000000,81.5000000,81.9600000,80.8400000,81.0100000,1153800
AFLT,D,20160531,000000,81.0200000,82.5800000,80.8000000,81.7000000,2632000
AFLT,D,20160601,000000,82.5900000,85.5400000,81.3600000,83.0000000,6488900
AFLT,D,20160602,000000,83.2900000,84.6200000,82.9900000,84.4000000,1729500
AFLT,D,20160603,000000,84.4100000,88.4700000,84.4100000,88.2000000,7521400
AFLT,D,20160606,000000,88.4700000,90.7200000,86.8500000,87.9200000,3802600
AFLT,D,20160607,000000,87.5700000,88.3600000,84.3500000,86.5300000,4805400
AFLT,D,20160608,000000,86.5100000,88.8000000,83.1100000,84.0400000,5887200
AFLT,D,20160609,000000,84.8000000,86.2500000,83.7500000,85.0000000,2237000
AFLT,D,20160610,000000,84.6100000,84.8600000,83.2500000,83.9200000,1296600
AFLT,D,20160614,000000,82.9200000,84.9900000,82.4700000,83.9900000,3031400
AFLT,D,20160615,000000,83.8400000,85.9300000,83.7200000,84.4700000,3209900
AFLT,D,20160616,000000,84.9400000,87.6900000,84.2100000,87.0000000,3479900
AFLT,D,20160617,000000,87.0800000,87.8000000,84.7000000,84.7000000,2691800
AFLT,D,20160620,000000,85.0900000,86.4000000,85.0000000,85.9000000,2111500
AFLT,D,20160621,000000,85.8000000,86.1200000,83.4500000,83.5200000,2118600
AFLT,D,20160622,000000,84.3000000,85.9900000,83.0000000,84.1700000,3338500
AFLT,D,20160623,000000,84.2300000,85.7800000,83.2900000,85.7000000,2311900
AFLT,D,20160624,000000,83.8500000,84.7600000,81.3000000,83.4200000,3222400
AFLT,D,20160627,000000,83.4400000,84.6000000,79.5200000,83.0000000,3958500
AFLT,D,20160628,000000,83.4000000,83.5500000,80.4300000,81.2000000,2905200
AFLT,D,20160629,000000,81.0400000,83.4200000,80.5200000,83.4100000,2735600
AFLT,D,20160630,000000,83.4400000,85.9400000,82.5700000,85.5000000,3747800
AFLT,D,20160701,000000,85.1100000,87.1800000,84.3200000,86.0100000,1620500
AFLT,D,20160704,000000,86.4700000,87.4100000,84.9000000,85.1700000,1704500
AFLT,D,20160705,000000,85.3100000,86.5000000,84.9200000,86.4800000,1313100
AFLT,D,20160706,000000,86.5000000,86.9700000,85.1200000,86.4500000,1842400
AFLT,D,20160707,000000,86.6000000,87.4400000,86.2800000,87.4400000,1230000
AFLT,D,20160708,000000,86.5600000,89.7800000,86.0600000,89.0000000,2849500
AFLT,D,20160711,000000,88.8100000,89.9800000,87.1700000,87.7300000,3282100
AFLT,D,20160712,000000,87.8800000,89.7900000,87.6200000,89.7900000,1352500
AFLT,D,20160713,000000,89.0100000,90.4700000,89.0000000,90.4600000,2429600
AFLT,D,20160714,000000,90.2200000,91.3700000,87.7800000,87.7800000,2833100
AFLT,D,20160715,000000,87.7900000,88.1100000,86.3400000,87.1800000,4943600
AFLT,D,20160718,000000,88.2500000,88.4800000,86.8100000,86.9000000,2210300
AFLT,D,20160719,000000,87.5900000,88.3800000,86.3900000,87.5800000,3004200
AFLT,D,20160720,000000,87.3300000,88.3300000,86.8000000,86.8600000,2581800
